site_id,product_type_id,pos_count_target
SI002845,sim,12
SI002846,electronic_recharge,1
SI002846,handset,61
SI002846,physical_recharge,8
SI002850,mfs,1
SI002850,physical_recharge,5
SI002853,electronic_recharge,9
SI002853,handset,206
SI002853,mfs,8
SI002853,physical_recharge,10
SI002853,sim,6
SI002856,handset,58
SI002856,mfs,2
SI002856,physical_recharge,3
SI002857,electronic_recharge,2
SI002857,handset,45
SI002857,physical_recharge,10
SI002857,sim,3
SI002858,electronic_recharge,4
SI002858,handset,33
SI002858,mfs,4
SI002858,physical_recharge,4
SI002858,sim,6
SI002860,electronic_recharge,10
SI002860,handset,160
SI002860,mfs,7
SI002860,physical_recharge,15
SI002860,sim,13
SI002870,electronic_recharge,4
SI002870,handset,44
SI002870,mfs,3
SI002870,physical_recharge,3
SI002870,sim,9
SI002872,electronic_recharge,3
SI002872,handset,74
SI002872,mfs,8
SI002872,physical_recharge,10
SI002872,sim,5
SI002877,electronic_recharge,12
SI002877,handset,72
SI002877,mfs,8
SI002877,physical_recharge,6
SI002877,sim,10
SI002878,electronic_recharge,19
SI002878,handset,147
SI002878,mfs,18
SI002878,physical_recharge,13
SI002878,sim,24
SI002884,electronic_recharge,4
SI002884,physical_recharge,8
SI002884,sim,3
SI002890,electronic_recharge,8
SI002890,handset,75
SI002890,mfs,5
SI002890,physical_recharge,11
SI002890,sim,24
SI002891,physical_recharge,5
SI002897,electronic_recharge,11
SI002897,handset,143
SI002897,mfs,11
SI002897,physical_recharge,4
SI002897,sim,4
SI002899,physical_recharge,8
SI002899,sim,5
SI002901,electronic_recharge,1
SI002901,handset,145
SI002901,mfs,2
SI002901,physical_recharge,25
SI002901,sim,9
SI002911,electronic_recharge,8
SI002911,handset,89
SI002911,mfs,5
SI002911,physical_recharge,4
SI002911,sim,6
SI002912,electronic_recharge,9
SI002912,handset,58
SI002912,mfs,5
SI002912,physical_recharge,34
SI002912,sim,10
SI002913,sim,5
SI002914,electronic_recharge,3
SI002914,handset,67
SI002914,mfs,3
SI002914,physical_recharge,10
SI002914,sim,4
SI002927,electronic_recharge,3
SI002928,electronic_recharge,5
SI002928,handset,176
SI002928,mfs,10
SI002928,physical_recharge,18
SI002928,sim,13
SI002930,electronic_recharge,8
SI002930,mfs,10
SI002930,physical_recharge,17
SI002930,sim,3
SI002935,electronic_recharge,3
SI002935,handset,45
SI002935,mfs,4
SI002935,physical_recharge,4
SI002935,sim,3
SI002936,physical_recharge,8
SI002936,sim,4
SI002937,electronic_recharge,4
SI002937,handset,50
SI002937,mfs,2
SI002937,physical_recharge,8
SI002937,sim,9
SI002939,handset,73
SI002939,physical_recharge,10
SI002940,electronic_recharge,5
SI002940,handset,173
SI002940,mfs,12
SI002940,physical_recharge,11
SI002940,sim,7
SI002956,electronic_recharge,2
SI002956,handset,75
SI002956,mfs,10
SI002956,sim,5
SI002958,handset,36
SI002959,handset,68
SI002959,mfs,1
SI002959,physical_recharge,9
SI002967,electronic_recharge,8
SI002967,handset,181
SI002967,mfs,4
SI002967,physical_recharge,6
SI002967,sim,9
SI002973,electronic_recharge,3
SI002973,handset,84
SI002973,mfs,1
SI002973,physical_recharge,14
SI002973,sim,6
SI002974,electronic_recharge,3
SI002974,handset,118
SI002974,mfs,4
SI002974,physical_recharge,15
SI002974,sim,6
SI002975,electronic_recharge,7
SI002975,handset,114
SI002975,mfs,6
SI002975,physical_recharge,3
SI002976,electronic_recharge,5
SI002976,handset,34
SI002976,mfs,7
SI002976,physical_recharge,10
SI002976,sim,5
SI002990,handset,102
SI002990,mfs,4
SI002990,physical_recharge,16
SI002990,sim,2
SI003000,electronic_recharge,2
SI003000,handset,74
SI003000,mfs,2
SI003000,physical_recharge,7
SI003000,sim,3
SI003002,electronic_recharge,4
SI003002,handset,34
SI003007,electronic_recharge,4
SI003007,handset,116
SI003007,mfs,8
SI003007,physical_recharge,15
SI003007,sim,14
SI003012,electronic_recharge,10
SI003012,handset,114
SI003012,mfs,4
SI003012,physical_recharge,17
SI003012,sim,15
SI003018,electronic_recharge,3
SI003019,physical_recharge,6
SI003019,sim,4
SI003027,electronic_recharge,2
SI003027,handset,60
SI003027,mfs,3
SI003027,physical_recharge,6
SI003027,sim,5
SI003031,electronic_recharge,7
SI003031,handset,72
SI003031,mfs,5
SI003031,physical_recharge,3
SI003031,sim,4
SI003035,electronic_recharge,7
SI003035,handset,102
SI003035,mfs,6
SI003035,physical_recharge,15
SI003035,sim,22
SI003036,handset,33
SI003036,physical_recharge,6
SI003036,sim,5
SI003039,handset,118
SI003039,mfs,2
SI003039,physical_recharge,6
SI003045,handset,71
SI003045,physical_recharge,7
SI003047,electronic_recharge,2
SI003047,handset,31
SI003047,physical_recharge,3
SI003047,sim,4
SI003049,handset,39
SI003056,electronic_recharge,2
SI003056,handset,144
SI003056,mfs,13
SI003056,physical_recharge,30
SI003056,sim,10
SI003057,electronic_recharge,11
SI003057,handset,151
SI003057,mfs,1
SI003057,physical_recharge,12
SI003057,sim,3
SI003065,handset,50
SI003065,mfs,3
SI003065,physical_recharge,4
SI003067,electronic_recharge,6
SI003067,handset,38
SI003067,mfs,7
SI003067,physical_recharge,7
SI003067,sim,9
SI003083,electronic_recharge,2
SI003083,handset,48
SI003083,mfs,6
SI003083,sim,10
SI003090,electronic_recharge,3
SI003090,handset,84
SI003090,mfs,6
SI003090,physical_recharge,5
SI003090,sim,8
SI003094,electronic_recharge,4
SI003094,handset,34
SI003094,mfs,8
SI003094,physical_recharge,17
SI003094,sim,7
SI003097,electronic_recharge,3
SI003097,handset,70
SI003097,mfs,7
SI003097,physical_recharge,10
SI003097,sim,3
SI003099,electronic_recharge,5
SI003099,handset,36
SI003099,mfs,3
SI003099,physical_recharge,5
SI003099,sim,7
SI003109,electronic_recharge,5
SI003109,handset,61
SI003109,mfs,4
SI003109,physical_recharge,6
SI003109,sim,6
SI003117,electronic_recharge,16
SI003117,handset,225
SI003117,mfs,8
SI003117,physical_recharge,23
SI003117,sim,10
SI003123,mfs,2
SI003123,physical_recharge,15
SI003123,sim,2
SI003128,electronic_recharge,2
SI003128,handset,76
SI003128,mfs,4
SI003128,physical_recharge,12
SI003128,sim,11
SI003132,electronic_recharge,2
SI003132,handset,87
SI003132,mfs,3
SI003132,physical_recharge,6
SI003135,physical_recharge,7
SI003136,electronic_recharge,4
SI003136,handset,28
SI003136,mfs,2
SI003136,sim,5
SI003141,handset,33
SI003141,mfs,4
SI003141,physical_recharge,5
SI003144,electronic_recharge,10
SI003144,handset,41
SI003144,mfs,14
SI003144,physical_recharge,23
SI003144,sim,4
SI003149,electronic_recharge,17
SI003149,handset,129
SI003149,mfs,14
SI003149,physical_recharge,26
SI003149,sim,19
SI003150,electronic_recharge,3
SI003150,mfs,7
SI003150,physical_recharge,13
SI003150,sim,6
SI003152,electronic_recharge,12
SI003152,handset,77
SI003152,mfs,11
SI003152,physical_recharge,20
SI003152,sim,17
SI003153,electronic_recharge,4
SI003153,handset,61
SI003153,mfs,7
SI003153,sim,20
SI003154,electronic_recharge,7
SI003154,handset,116
SI003154,mfs,3
SI003154,physical_recharge,8
SI003154,sim,21
SI003155,sim,2
SI003156,electronic_recharge,12
SI003156,handset,53
SI003156,mfs,8
SI003156,physical_recharge,22
SI003156,sim,3
SI003167,electronic_recharge,1
SI003167,handset,33
SI003167,mfs,3
SI003167,physical_recharge,4
SI003167,sim,4
SI003174,electronic_recharge,8
SI003174,handset,55
SI003174,mfs,4
SI003174,physical_recharge,24
SI003174,sim,3
SI003175,handset,45
SI003175,mfs,2
SI003176,electronic_recharge,1
SI003176,handset,53
SI003176,mfs,4
SI003176,physical_recharge,6
SI003176,sim,10
SI003180,electronic_recharge,3
SI003180,handset,67
SI003180,physical_recharge,7
SI003181,mfs,2
SI003181,physical_recharge,8
SI003185,electronic_recharge,3
SI003185,handset,68
SI003185,mfs,4
SI003185,physical_recharge,7
SI003185,sim,2
SI003187,electronic_recharge,13
SI003187,handset,78
SI003187,mfs,7
SI003187,physical_recharge,11
SI003187,sim,17
SI003206,physical_recharge,3
SI003206,sim,4
SI003210,electronic_recharge,2
SI003210,handset,82
SI003210,mfs,7
SI003210,physical_recharge,3
SI003210,sim,2
SI003224,electronic_recharge,7
SI003224,handset,169
SI003224,mfs,8
SI003224,physical_recharge,35
SI003224,sim,13
SI003233,electronic_recharge,4
SI003233,handset,37
SI003233,mfs,3
SI003233,physical_recharge,6
SI003242,electronic_recharge,13
SI003242,handset,204
SI003242,mfs,6
SI003242,physical_recharge,33
SI003242,sim,5
SI003248,electronic_recharge,3
SI003248,handset,188
SI003248,mfs,9
SI003248,physical_recharge,21
SI003248,sim,11
SI003250,handset,100
SI003250,mfs,2
SI003250,physical_recharge,17
SI003250,sim,6
SI003252,electronic_recharge,6
SI003252,handset,29
SI003252,mfs,2
SI003252,physical_recharge,16
SI003252,sim,13
SI003253,handset,49
SI003253,mfs,1
SI003253,sim,4
SI003258,electronic_recharge,4
SI003258,handset,143
SI003258,mfs,1
SI003258,physical_recharge,12
SI003258,sim,4
SI003260,mfs,4
SI003260,physical_recharge,7
SI003260,sim,6
SI003267,handset,62
SI003267,mfs,4
SI003267,physical_recharge,6
SI003271,electronic_recharge,10
SI003271,handset,133
SI003271,mfs,7
SI003271,physical_recharge,12
SI003271,sim,28
SI003272,electronic_recharge,2
SI003272,handset,36
SI003272,physical_recharge,7
SI003272,sim,2
SI003273,electronic_recharge,4
SI003273,handset,117
SI003273,mfs,3
SI003281,electronic_recharge,2
SI003281,handset,64
SI003281,mfs,4
SI003281,sim,8
SI003289,electronic_recharge,8
SI003289,handset,113
SI003289,mfs,11
SI003289,physical_recharge,14
SI003289,sim,6
SI003293,electronic_recharge,4
SI003293,handset,224
SI003293,mfs,5
SI003293,physical_recharge,6
SI003293,sim,3
SI003294,electronic_recharge,4
SI003294,mfs,2
SI003294,physical_recharge,7
SI003294,sim,2
SI003296,electronic_recharge,2
SI003296,handset,90
SI003296,mfs,2
SI003296,physical_recharge,11
SI003296,sim,3
SI003304,electronic_recharge,3
SI003304,handset,56
SI003304,mfs,2
SI003304,physical_recharge,7
SI003304,sim,8
SI003307,electronic_recharge,3
SI003307,handset,26
SI003307,mfs,6
SI003307,physical_recharge,7
SI003307,sim,8
SI003310,electronic_recharge,6
SI003310,handset,74
SI003310,mfs,6
SI003310,physical_recharge,17
SI003310,sim,3
SI003311,electronic_recharge,4
SI003311,handset,190
SI003311,mfs,4
SI003311,physical_recharge,7
SI003311,sim,8
SI003316,sim,3
SI003317,electronic_recharge,11
SI003317,handset,55
SI003317,mfs,5
SI003317,physical_recharge,24
SI003317,sim,14
SI003319,electronic_recharge,6
SI003319,handset,107
SI003319,mfs,9
SI003319,physical_recharge,8
SI003319,sim,29
SI003327,electronic_recharge,3
SI003327,handset,47
SI003327,mfs,3
SI003327,physical_recharge,7
SI003327,sim,2
SI003334,electronic_recharge,1
SI003334,handset,127
SI003334,mfs,3
SI003334,sim,4
SI003335,electronic_recharge,3
SI003335,handset,61
SI003335,mfs,4
SI003335,sim,6
SI003347,electronic_recharge,1
SI003347,handset,47
SI003347,mfs,7
SI003347,physical_recharge,8
SI003347,sim,5
SI003350,electronic_recharge,5
SI003350,handset,50
SI003350,mfs,3
SI003350,physical_recharge,8
SI003350,sim,7
SI003356,electronic_recharge,1
SI003356,handset,49
SI003356,mfs,3
SI003356,physical_recharge,8
SI003356,sim,2
SI003357,electronic_recharge,2
SI003357,handset,67
SI003357,mfs,3
SI003357,physical_recharge,6
SI003357,sim,4
SI003365,mfs,4
SI003365,physical_recharge,8
SI003365,sim,4
SI003369,physical_recharge,4
SI003372,electronic_recharge,6
SI003372,handset,40
SI003372,mfs,4
SI003372,physical_recharge,22
SI003372,sim,4
SI003374,electronic_recharge,1
SI003374,mfs,1
SI003378,electronic_recharge,2
SI003378,handset,124
SI003378,mfs,12
SI003378,physical_recharge,34
SI003378,sim,10
SI003382,electronic_recharge,4
SI003382,handset,47
SI003382,mfs,8
SI003382,physical_recharge,15
SI003382,sim,9
SI003383,handset,45
SI003383,mfs,2
SI003383,physical_recharge,7
SI003384,electronic_recharge,3
SI003384,handset,119
SI003384,mfs,2
SI003384,physical_recharge,5
SI003384,sim,18
SI003387,electronic_recharge,6
SI003387,handset,73
SI003387,mfs,7
SI003387,physical_recharge,4
SI003387,sim,2
SI003389,electronic_recharge,3
SI003389,sim,3
SI003396,electronic_recharge,3
SI003396,handset,56
SI003396,mfs,8
SI003396,physical_recharge,20
SI003396,sim,4
SI003397,electronic_recharge,12
SI003397,handset,74
SI003397,mfs,5
SI003397,physical_recharge,19
SI003397,sim,2
SI003410,physical_recharge,5
SI003411,electronic_recharge,5
SI003411,handset,81
SI003411,mfs,14
SI003411,physical_recharge,13
SI003411,sim,17
SI003417,electronic_recharge,11
SI003417,handset,65
SI003417,mfs,8
SI003417,physical_recharge,21
SI003417,sim,21
SI003418,handset,60
SI003418,mfs,2
SI003426,electronic_recharge,4
SI003426,mfs,4
SI003426,physical_recharge,6
SI003426,sim,6
SI003427,electronic_recharge,4
SI003427,handset,65
SI003427,mfs,1
SI003427,physical_recharge,5
SI003435,electronic_recharge,7
SI003435,handset,61
SI003435,mfs,10
SI003435,physical_recharge,6
SI003435,sim,13
SI003439,electronic_recharge,2
SI003439,physical_recharge,5
SI003439,sim,6
SI003441,electronic_recharge,6
SI003441,handset,433
SI003441,mfs,12
SI003441,physical_recharge,21
SI003441,sim,25
SI003444,electronic_recharge,8
SI003444,handset,30
SI003444,mfs,3
SI003444,physical_recharge,8
SI003444,sim,3
SI003446,handset,30
SI003446,physical_recharge,5
SI003451,sim,7
SI003453,electronic_recharge,2
SI003453,mfs,4
SI003453,physical_recharge,4
SI003458,electronic_recharge,23
SI003458,handset,157
SI003458,mfs,11
SI003458,physical_recharge,25
SI003458,sim,20
SI003473,electronic_recharge,3
SI003473,handset,29
SI003473,mfs,4
SI003473,physical_recharge,3
SI003473,sim,7
SI003477,electronic_recharge,5
SI003477,handset,57
SI003477,mfs,8
SI003477,physical_recharge,6
SI003477,sim,18
SI003478,mfs,2
SI003478,physical_recharge,16
SI003478,sim,6
SI003480,electronic_recharge,3
SI003480,handset,189
SI003480,mfs,4
SI003480,physical_recharge,19
SI003485,electronic_recharge,4
SI003485,handset,72
SI003485,mfs,3
SI003485,physical_recharge,7
SI003485,sim,4
SI003494,electronic_recharge,5
SI003494,handset,71
SI003494,mfs,4
SI003494,physical_recharge,15
SI003494,sim,11
SI003495,physical_recharge,4
SI003509,electronic_recharge,6
SI003509,handset,69
SI003509,mfs,3
SI003509,sim,6
SI003510,electronic_recharge,1
SI003510,handset,45
SI003510,mfs,4
SI003510,physical_recharge,7
SI003510,sim,2
SI003513,electronic_recharge,7
SI003513,handset,77
SI003513,mfs,2
SI003513,physical_recharge,14
SI003513,sim,8
SI003514,electronic_recharge,4
SI003514,handset,143
SI003514,mfs,3
SI003514,physical_recharge,8
SI003514,sim,4
SI003518,electronic_recharge,4
SI003518,handset,39
SI003518,physical_recharge,8
SI003518,sim,9
SI003526,electronic_recharge,4
SI003526,mfs,6
SI003526,physical_recharge,10
SI003526,sim,4
SI003531,sim,6
SI003534,electronic_recharge,3
SI003534,handset,51
SI003534,mfs,3
SI003534,physical_recharge,3
SI003534,sim,8
SI003536,electronic_recharge,1
SI003536,handset,52
SI003536,mfs,1
SI003536,sim,7
SI003537,electronic_recharge,3
SI003537,handset,137
SI003537,mfs,4
SI003537,physical_recharge,8
SI003537,sim,5
SI003539,electronic_recharge,2
SI003539,handset,71
SI003539,mfs,3
SI003539,physical_recharge,6
SI003539,sim,6
SI003541,electronic_recharge,7
SI003541,handset,112
SI003541,mfs,3
SI003541,physical_recharge,14
SI003541,sim,3
SI003543,electronic_recharge,8
SI003543,handset,66
SI003543,mfs,7
SI003543,physical_recharge,15
SI003543,sim,13
SI003549,handset,51
SI003549,mfs,2
SI003549,sim,5
SI003551,electronic_recharge,4
SI003551,handset,285
SI003551,mfs,5
SI003551,physical_recharge,10
SI003551,sim,13
SI003554,electronic_recharge,5
SI003554,handset,158
SI003554,mfs,9
SI003554,physical_recharge,24
SI003554,sim,13
SI003558,electronic_recharge,8
SI003558,handset,113
SI003558,mfs,17
SI003558,physical_recharge,16
SI003558,sim,12
SI003559,electronic_recharge,7
SI003559,handset,258
SI003559,mfs,13
SI003559,physical_recharge,12
SI003559,sim,4
SI003563,electronic_recharge,3
SI003563,handset,211
SI003563,mfs,7
SI003563,physical_recharge,10
SI003563,sim,13
SI003570,electronic_recharge,5
SI003570,handset,34
SI003570,mfs,4
SI003570,physical_recharge,7
SI003570,sim,5
SI003578,electronic_recharge,2
SI003578,handset,27
SI003578,mfs,2
SI003578,physical_recharge,4
SI003578,sim,3
SI003579,electronic_recharge,4
SI003579,handset,44
SI003579,mfs,2
SI003579,physical_recharge,6
SI003579,sim,12
SI003580,electronic_recharge,3
SI003580,mfs,3
SI003580,physical_recharge,15
SI003583,electronic_recharge,3
SI003583,handset,31
SI003583,mfs,2
SI003583,physical_recharge,13
SI003583,sim,6
SI003587,electronic_recharge,8
SI003587,handset,84
SI003587,mfs,3
SI003587,physical_recharge,10
SI003587,sim,5
SI003591,handset,72
SI003591,mfs,1
SI003591,physical_recharge,7
SI003591,sim,4
SI003603,electronic_recharge,1
SI003603,handset,37
SI003603,physical_recharge,8
SI003603,sim,4
SI003610,electronic_recharge,4
SI003610,handset,120
SI003610,mfs,4
SI003610,physical_recharge,14
SI003610,sim,11
SI003611,electronic_recharge,7
SI003611,handset,43
SI003611,physical_recharge,10
SI003611,sim,6
SI003612,electronic_recharge,4
SI003612,handset,121
SI003612,mfs,3
SI003612,physical_recharge,12
SI003612,sim,6
SI003613,electronic_recharge,4
SI003613,handset,89
SI003613,mfs,7
SI003613,physical_recharge,26
SI003613,sim,11
SI003617,electronic_recharge,4
SI003617,handset,167
SI003617,mfs,3
SI003617,physical_recharge,3
SI003617,sim,4
SI003619,electronic_recharge,8
SI003619,handset,401
SI003619,mfs,17
SI003619,physical_recharge,30
SI003619,sim,16
SI003620,electronic_recharge,1
SI003620,handset,43
SI003620,mfs,2
SI003620,physical_recharge,5
SI003620,sim,6
SI003623,electronic_recharge,1
SI003623,mfs,3
SI003623,physical_recharge,6
SI003623,sim,11
SI003633,electronic_recharge,7
SI003633,handset,74
SI003633,mfs,3
SI003633,physical_recharge,5
SI003633,sim,7
SI003634,electronic_recharge,3
SI003634,handset,58
SI003634,mfs,7
SI003634,physical_recharge,5
SI003634,sim,11
SI003635,electronic_recharge,9
SI003635,handset,191
SI003635,mfs,11
SI003635,physical_recharge,22
SI003635,sim,20
SI003636,electronic_recharge,7
SI003636,handset,117
SI003636,mfs,1
SI003636,physical_recharge,4
SI003636,sim,5
SI003638,electronic_recharge,3
SI003638,handset,55
SI003638,physical_recharge,8
SI003642,electronic_recharge,3
SI003642,handset,29
SI003642,mfs,2
SI003642,physical_recharge,8
SI003643,electronic_recharge,2
SI003643,handset,73
SI003643,mfs,2
SI003643,physical_recharge,7
SI003643,sim,4
SI003644,electronic_recharge,2
SI003647,handset,36
SI003647,mfs,1
SI003647,physical_recharge,8
SI003653,electronic_recharge,1
SI003653,sim,4
SI003663,electronic_recharge,2
SI003663,handset,57
SI003663,mfs,4
SI003663,physical_recharge,10
SI003663,sim,11
SI003664,electronic_recharge,2
SI003664,handset,52
SI003664,mfs,3
SI003664,physical_recharge,10
SI003664,sim,7
SI003665,handset,60
SI003665,mfs,3
SI003665,sim,6
SI003667,electronic_recharge,12
SI003667,handset,128
SI003667,mfs,7
SI003667,physical_recharge,20
SI003667,sim,15
SI003670,handset,67
SI003670,physical_recharge,8
SI003670,sim,6
SI003687,sim,6
SI003688,electronic_recharge,8
SI003688,handset,41
SI003688,mfs,5
SI003688,physical_recharge,6
SI003688,sim,4
SI003689,electronic_recharge,4
SI003689,handset,47
SI003689,mfs,1
SI003689,sim,4
SI003691,handset,43
SI003691,mfs,3
SI003691,sim,5
SI003693,electronic_recharge,4
SI003693,mfs,3
SI003693,physical_recharge,5
SI003693,sim,5
SI003698,electronic_recharge,2
SI003698,handset,209
SI003698,mfs,12
SI003698,physical_recharge,20
SI003698,sim,12
SI003700,electronic_recharge,24
SI003700,handset,129
SI003700,mfs,19
SI003700,physical_recharge,43
SI003700,sim,10
SI003706,electronic_recharge,8
SI003706,handset,46
SI003706,mfs,6
SI003706,physical_recharge,8
SI003706,sim,13
SI003714,electronic_recharge,2
SI003714,mfs,3
SI003714,physical_recharge,3
SI003714,sim,3
